Pf3D7_01_v3	145515	0.251761	0.179641	0.012777
Pf3D7_01_v3	145682	0.411972	0.483434	0.00779642
Pf3D7_01_v3	155939	0.681338	0.734277	0.0041546
Pf3D7_01_v3	155977	0.687279	0.74127	0.00450224
Pf3D7_01_v3	155978	0.687279	0.74127	0.00450224
Pf3D7_01_v3	167899	0.464789	0.411315	0.00317838
Pf3D7_01_v3	179969	0.674296	0.615772	0.00474169
Pf3D7_01_v3	180054	0.274648	0.186242	0.0191237
Pf3D7_01_v3	180170	0.471831	0.380952	0.0140048
Pf3D7_01_v3	180174	0.463028	0.379252	0.0115241
Pf3D7_01_v3	180175	0.463028	0.380952	0.0109379
Pf3D7_01_v3	180181	0.461268	0.385135	0.00900987
Pf3D7_01_v3	180186	0.838028	0.769492	0.0120685
Pf3D7_01_v3	180192	0.357394	0.280405	0.0108901
Pf3D7_01_v3	180233	0.288732	0.211864	0.0129377
Pf3D7_01_v3	180264	0.390845	0.336177	0.00360164
Pf3D7_01_v3	180270	0.389085	0.338983	0.00257503
Pf3D7_01_v3	193667	0.596831	0.510972	0.0121291
Pf3D7_01_v3	205066	0.373239	0.26569	0.0234266
Pf3D7_01_v3	238688	0.658451	0.732733	0.0104841
Pf3D7_01_v3	266480	0.610915	0.532028	0.0097307
Pf3D7_01_v3	309042	0.262324	0.151198	0.0347178
Pf3D7_01_v3	384985	0.223827	0.147059	0.0168518
Pf3D7_01_v3	387722	0.725746	0.79003	0.00870043
Pf3D7_01_v3	414870	0.21831	0.141566	0.0172791
Pf3D7_01_v3	496881	0.338028	0.408714	0.00818231
Pf3D7_01_v3	496885	0.336268	0.416318	0.0111391
Pf3D7_01_v3	496887	0.338028	0.420502	0.0119196
Pf3D7_01_v3	498090	0.690141	0.598712	0.0150735
Pf3D7_01_v3	499500	0.371479	0.280992	0.0154848
Pf3D7_01_v3	499530	0.382979	0.299145	0.0125079
Pf3D7_01_v3	501421	0.230634	0.3	0.00977219
Pf3D7_01_v3	501515	0.40493	0.465046	0.0048002
Pf3D7_01_v3	528108	0.401408	0.345515	0.00386337
Pf3D7_01_v3	528238	0.413732	0.318937	0.0165274
Pf3D7_01_v3	534946	0.570423	0.62945	0.00464791
Pf3D7_01_v3	547959	0.114815	0.0638978	0.0142958
Pf3D7_02_v3	109729	0.219081	0.276946	0.00639971
Pf3D7_02_v3	167317	0.341549	0.427928	0.0131572
Pf3D7_02_v3	200552	0.325088	0.272575	0.00375048
Pf3D7_02_v3	200872	0.180851	0.237201	0.00685895
Pf3D7_02_v3	323022	0.193662	0.143657	0.00594016
Pf3D7_02_v3	379046	0.492958	0.573801	0.0102791
Pf3D7_02_v3	414616	0.554577	0.501718	0.00283168
Pf3D7_02_v3	501530	0.780142	0.720721	0.00690241
Pf3D7_02_v3	503169	0.494718	0.562874	0.00682987
Pf3D7_02_v3	517408	0.224014	0.158951	0.0111173
Pf3D7_02_v3	549049	0.380282	0.316456	0.00633396
Pf3D7_02_v3	629066	0.160211	0.107407	0.00909531
Pf3D7_02_v3	629375	0.112676	0.163569	0.00767535
Pf3D7_02_v3	630726	0.450704	0.390578	0.00485065
Pf3D7_02_v3	631190	0.134276	0.187126	0.00747662
Pf3D7_02_v3	646122	0.205986	0.152997	0.0068104
Pf3D7_02_v3	666154	0.397163	0.307808	0.015306
Pf3D7_02_v3	666391	0.229779	0.170213	0.00853325
Pf3D7_02_v3	671972	0.737676	0.788922	0.00475495
Pf3D7_02_v3	792272	0.440141	0.384731	0.00383652
Pf3D7_02_v3	805001	0.558099	0.494012	0.00573879
Pf3D7_02_v3	841513	0.306738	0.241379	0.00775883
Pf3D7_02_v3	841515	0.306738	0.242424	0.007403
Pf3D7_02_v3	841795	0.44306	0.38	0.00511321
Pf3D7_02_v3	841800	0.442857	0.381048	0.00476043
Pf3D7_02_v3	841819	0.713781	0.623506	0.0153556
Pf3D7_02_v3	842699	0.147163	0.0960265	0.00951377
Pf3D7_02_v3	843096	0.310284	0.370607	0.00540674
Pf3D7_02_v3	855632	0.274823	0.202492	0.0116916
Pf3D7_02_v3	855655	0.242908	0.186916	0.00667784
Pf3D7_02_v3	855656	0.242908	0.186916	0.00667784
Pf3D7_03_v3	92397	0.34331	0.403427	0.00505755
Pf3D7_03_v3	108339	0.0369718	0.0874587	0.0190716
Pf3D7_03_v3	140582	0.218861	0.154297	0.0110362
Pf3D7_03_v3	143613	0.169014	0.103279	0.0155002
Pf3D7_03_v3	175238	0.123239	0.0718563	0.0124268
Pf3D7_03_v3	224851	0.338028	0.40991	0.00852375
Pf3D7_03_v3	273124	0.591549	0.643713	0.00316568
Pf3D7_03_v3	358276	0.306338	0.243644	0.00680785
Pf3D7_03_v3	358370	0.40669	0.281853	0.0310944
Pf3D7_03_v3	360119	0.35689	0.305723	0.00337169
Pf3D7_03_v3	383262	0.475	0.417665	0.00409998
Pf3D7_03_v3	417468	0.280357	0.336957	0.004826
Pf3D7_03_v3	452795	0.208481	0.156794	0.00609922
Pf3D7_03_v3	472007	0.505282	0.443598	0.00508706
Pf3D7_03_v3	489823	0.278169	0.225225	0.00487679
Pf3D7_03_v3	501455	0.536122	0.603077	0.00654395
Pf3D7_03_v3	501458	0.534221	0.604294	0.00742994
Pf3D7_03_v3	507451	0.424296	0.369403	0.00335458
Pf3D7_03_v3	511434	0.5	0.550613	0.00254938
Pf3D7_03_v3	514954	0.096831	0.0449102	0.0178103
Pf3D7_03_v3	553643	0.553903	0.498397	0.00346654
Pf3D7_03_v3	561220	0.747331	0.671687	0.0112694
Pf3D7_03_v3	586679	0.420495	0.342342	0.0103955
Pf3D7_03_v3	679524	0.678571	0.619697	0.00501598
Pf3D7_03_v3	717928	0.371025	0.424342	0.00322503
Pf3D7_03_v3	812699	0.204225	0.148333	0.00798602
Pf3D7_03_v3	878750	0.262324	0.211078	0.00476369
Pf3D7_03_v3	882386	0.162544	0.0780781	0.0308724
Pf3D7_03_v3	891679	0.56162	0.621257	0.00480233
Pf3D7_03_v3	916639	0.799296	0.72291	0.0132762
Pf3D7_03_v3	950974	0.090106	0.142216	0.0105063
Pf3D7_04_v3	92597	0.253571	0.192424	0.00819362
Pf3D7_04_v3	92612	0.230496	0.175227	0.00686341
Pf3D7_04_v3	93405	0.806338	0.878743	0.0171537
Pf3D7_04_v3	138308	0.443662	0.507485	0.00555814
Pf3D7_04_v3	140510	0.591549	0.513423	0.00960664
Pf3D7_04_v3	140725	0.4947	0.391941	0.0183531
Pf3D7_04_v3	191167	0.452465	0.371988	0.0108309
Pf3D7_04_v3	228005	0.691901	0.636228	0.00441362
Pf3D7_04_v3	241092	0.859431	0.917665	0.0144862
Pf3D7_04_v3	267687	0.52993	0.473765	0.00367536
Pf3D7_04_v3	282524	0.418728	0.306557	0.0242831
Pf3D7_04_v3	284311	0.637324	0.724806	0.0145532
Pf3D7_04_v3	287297	0.0827465	0.137771	0.0127059
Pf3D7_04_v3	287310	0.653169	0.747664	0.0185174
Pf3D7_04_v3	354536	0.183099	0.13255	0.00676719
Pf3D7_04_v3	356566	0.232394	0.178423	0.00586162
Pf3D7_04_v3	362687	0.43838	0.513473	0.00879017
Pf3D7_04_v3	420049	0.279736	0.35689	0.0105917
Pf3D7_04_v3	420218	0.145161	0.0939394	0.0098357
Pf3D7_04_v3	443633	0.148936	0.0972696	0.00961551
Pf3D7_04_v3	443634	0.148936	0.0972696	0.00961551
Pf3D7_04_v3	443641	0.150709	0.0979381	0.0100364
Pf3D7_04_v3	472651	0.068662	0.125	0.0151124
Pf3D7_04_v3	501523	0.190141	0.137462	0.00746798
Pf3D7_04_v3	514993	0.271127	0.350769	0.0120699
Pf3D7_04_v3	520967	0.8327	0.78254	0.00540296
Pf3D7_04_v3	525012	0.0567376	0.13024	0.0291329
Pf3D7_04_v3	538971	0.150206	0.201863	0.00644174
Pf3D7_04_v3	544673	0.262324	0.325301	0.00700233
Pf3D7_04_v3	544744	0.227915	0.159639	0.0123995
Pf3D7_04_v3	623794	0.269366	0.215415	0.00485986
Pf3D7_04_v3	637993	0.214789	0.15	0.0113515
Pf3D7_04_v3	683072	0.540636	0.610526	0.00719762
Pf3D7_04_v3	691961	0.596831	0.538922	0.00432762
Pf3D7_04_v3	738775	0.545775	0.641768	0.0164373
Pf3D7_04_v3	745471	0.135563	0.0823353	0.0120025
Pf3D7_04_v3	748239	0.603873	0.748466	0.0443569
Pf3D7_04_v3	748262	0.644366	0.765432	0.0321924
Pf3D7_04_v3	764832	0.132042	0.242331	0.0368934
Pf3D7_04_v3	766795	0.716549	0.628399	0.0150326
Pf3D7_04_v3	773196	0.298587	0.355049	0.00460354
Pf3D7_04_v3	792225	0.197183	0.258258	0.00805107
Pf3D7_04_v3	792236	0.644366	0.582583	0.00551922
Pf3D7_04_v3	797761	0.628114	0.557325	0.00768444
Pf3D7_04_v3	797792	0.616071	0.539557	0.00927143
Pf3D7_04_v3	805165	0.484155	0.429641	0.00338369
Pf3D7_04_v3	807861	0.0689046	0.132132	0.0194477
Pf3D7_04_v3	813649	0.142606	0.0810811	0.0165933
Pf3D7_04_v3	818014	0.0742049	0.151198	0.0269271
Pf3D7_04_v3	841884	0.371479	0.303347	0.00734189
Pf3D7_04_v3	850002	0.662791	0.736364	0.0102239
Pf3D7_04_v3	856082	0.0880282	0.148649	0.0148892
Pf3D7_04_v3	863381	0.494718	0.424658	0.00711799
Pf3D7_04_v3	863561	0.498239	0.427509	0.00720041
Pf3D7_04_v3	865912	0.141844	0.0863636	0.0126049
Pf3D7_04_v3	879682	0.25813	0.181467	0.0136502
Pf3D7_04_v3	887796	0.197509	0.250751	0.00551146
Pf3D7_04_v3	887989	0.65669	0.744012	0.0156644
Pf3D7_04_v3	887994	0.630742	0.684685	0.00401399
Pf3D7_04_v3	888001	0.214789	0.162651	0.00631597
Pf3D7_04_v3	888892	0.261484	0.202096	0.00735138
Pf3D7_04_v3	891051	0.229682	0.163366	0.0111894
Pf3D7_04_v3	897165	0.278169	0.224458	0.00504553
Pf3D7_04_v3	900957	0.552817	0.490228	0.00517403
Pf3D7_04_v3	901429	0.223214	0.273585	0.00410918
Pf3D7_04_v3	907571	0.591549	0.532308	0.00457686
Pf3D7_04_v3	920566	0.280919	0.215361	0.00888361
Pf3D7_04_v3	925978	0.068662	0.0176056	0.028221
Pf3D7_04_v3	987893	0.632727	0.555556	0.00912355
Pf3D7_04_v3	988680	0.700704	0.601923	0.0183306
Pf3D7_04_v3	988749	0.720848	0.650376	0.00855328
Pf3D7_04_v3	989043	0.782918	0.710843	0.0106436
Pf3D7_04_v3	989044	0.798932	0.73506	0.00831901
Pf3D7_04_v3	989906	0.181338	0.119355	0.0122792
Pf3D7_04_v3	990088	0.272887	0.180212	0.021452
Pf3D7_04_v3	990103	0.267606	0.189716	0.0142618
Pf3D7_04_v3	990152	0.273852	0.179931	0.0220787
Pf3D7_04_v3	990877	0.167254	0.115635	0.0083495
Pf3D7_04_v3	991858	0.172535	0.241486	0.0118592
Pf3D7_04_v3	991881	0.167254	0.224771	0.0078929
Pf3D7_04_v3	993222	0.485915	0.422256	0.00562969
Pf3D7_04_v3	993272	0.46831	0.400612	0.0067543
Pf3D7_04_v3	999679	0.48289	0.42236	0.0047349
Pf3D7_04_v3	1002051	0.698944	0.634731	0.00678477
Pf3D7_04_v3	1035251	0.19788	0.119355	0.0201322
Pf3D7_04_v3	1037822	0.378521	0.444649	0.00612891
Pf3D7_04_v3	1043476	0.138889	0.233434	0.0267085
Pf3D7_04_v3	1071662	0.146127	0.198198	0.00690603
Pf3D7_04_v3	1121457	0.838028	0.774242	0.0103249
Pf3D7_04_v3	1134777	0.335689	0.269231	0.00782073
Pf3D7_04_v3	1136938	0.0759717	0.0256024	0.0237283
Pf3D7_04_v3	1137262	0.436293	0.526316	0.0134327
Pf3D7_04_v3	1137276	0.437262	0.537855	0.0174762
Pf3D7_04_v3	1137285	0.311321	0.434251	0.0294168
Pf3D7_04_v3	1137298	0.430712	0.501603	0.00737067
Pf3D7_04_v3	1137348	0.443396	0.532895	0.0131275
Pf3D7_05_v3	88791	0.397887	0.478916	0.0107878
Pf3D7_05_v3	92675	0.769366	0.7	0.0097746
Pf3D7_05_v3	95628	0.871479	0.813253	0.0102238
Pf3D7_05_v3	98322	0.152174	0.224398	0.0144411
Pf3D7_05_v3	130764	0.107394	0.0568862	0.0141984
Pf3D7_05_v3	131223	0.12766	0.0742424	0.0131247
Pf3D7_05_v3	132201	0.385563	0.45509	0.00738935
Pf3D7_05_v3	144161	0.565141	0.498471	0.00627425
Pf3D7_05_v3	191785	0.0706714	0.0120482	0.0397962
Pf3D7_05_v3	192222	0.728873	0.673554	0.00423274
Pf3D7_05_v3	202752	0.43838	0.521352	0.0108935
Pf3D7_05_v3	213086	0.711268	0.650155	0.00600214
Pf3D7_05_v3	286660	0.147887	0.0918803	0.0118117
Pf3D7_05_v3	323247	0.996296	0.9	0.0888548
Pf3D7_05_v3	369646	0.369258	0.443144	0.00848628
Pf3D7_05_v3	391061	0.542254	0.606178	0.00530361
Pf3D7_05_v3	396039	0.568662	0.623779	0.00358921
Pf3D7_05_v3	476920	0.838028	0.781627	0.00779054
Pf3D7_05_v3	530776	0.234155	0.317771	0.0148547
Pf3D7_05_v3	550283	0.514085	0.412651	0.0180619
Pf3D7_05_v3	615926	0.786972	0.696108	0.0189795
Pf3D7_05_v3	643899	0.28169	0.227134	0.00530662
Pf3D7_05_v3	668910	0.705986	0.641479	0.00676258
Pf3D7_05_v3	679125	0.681979	0.733434	0.00379657
Pf3D7_05_v3	679970	0.607394	0.548896	0.00440044
Pf3D7_05_v3	680094	0.160777	0.213355	0.0064251
Pf3D7_05_v3	694497	0.152439	0.226984	0.015372
Pf3D7_05_v3	750723	0.722628	0.798246	0.0128254
Pf3D7_05_v3	753400	0.181338	0.113772	0.0156188
Pf3D7_05_v3	756972	0.212014	0.158133	0.00705579
Pf3D7_05_v3	806315	0.230634	0.15861	0.0138288
Pf3D7_05_v3	897486	0.4	0.47006	0.00753606
Pf3D7_05_v3	921893	0.471831	0.407407	0.00578252
Pf3D7_05_v3	929884	0.625	0.575	0.00234302
Pf3D7_05_v3	931606	0.29682	0.186722	0.0297402
Pf3D7_05_v3	958145	0.200704	0.119697	0.0216467
Pf3D7_05_v3	966314	0.882042	0.796099	0.0241718
Pf3D7_05_v3	1007688	0	0.060423	0.0593148
Pf3D7_05_v3	1027900	0.480565	0.425982	0.0034585
Pf3D7_05_v3	1188659	0.505282	0.564873	0.00438778
Pf3D7_05_v3	1204155	0.433099	0.369048	0.00579184
Pf3D7_05_v3	1217053	0.778169	0.828846	0.00516202
Pf3D7_05_v3	1218266	0	0.0584906	0.0563399
Pf3D7_05_v3	1237394	0.630742	0.681682	0.0032056
Pf3D7_05_v3	1271257	0.48227	0.431034	0.00252341
Pf3D7_05_v3	1273649	0.15	0.0962264	0.0104346
Pf3D7_05_v3	1274281	0.40493	0.330935	0.00881182
Pf3D7_05_v3	1301680	0.577465	0.474474	0.0186984
Pf3D7_05_v3	1303868	0.21831	0.137725	0.0195427
Pf3D7_05_v3	1308825	0.211268	0.155689	0.00771499
Pf3D7_06_v3	114533	0.40669	0.468563	0.00524692
Pf3D7_06_v3	116977	0.445423	0.386228	0.00458812
Pf3D7_06_v3	261661	0.313208	0.244745	0.00900651
Pf3D7_06_v3	285246	0.373239	0.315152	0.00490069
Pf3D7_06_v3	315733	0.677817	0.734234	0.00511025
Pf3D7_06_v3	409954	0.554577	0.501597	0.00298407
Pf3D7_06_v3	528066	0.603873	0.546547	0.00417483
Pf3D7_06_v3	528171	0.308099	0.396707	0.0146108
Pf3D7_06_v3	624269	0.658451	0.740964	0.0136358
Pf3D7_06_v3	624289	0.625442	0.689189	0.0064928
Pf3D7_06_v3	634139	0.245583	0.173358	0.0127218
Pf3D7_06_v3	647767	0.710247	0.773649	0.00771709
Pf3D7_06_v3	649022	0.147887	0.20903	0.00988898
Pf3D7_06_v3	681253	0.280142	0.345808	0.00745139
Pf3D7_06_v3	681463	0.457407	0.521212	0.00555927
Pf3D7_06_v3	682567	0.40681	0.33179	0.00945926
Pf3D7_06_v3	805100	0.514184	0.462575	0.0028235
Pf3D7_06_v3	825473	0.545775	0.431138	0.023626
Pf3D7_06_v3	835044	0.226619	0.169304	0.00762399
