Pf3D7_01_v3	98866	0.380805	0.323529	0.0139041
Pf3D7_01_v3	115032	0.056314	0	0.124343
Pf3D7_01_v3	124868	0.0703593	0.152778	0.079327
Pf3D7_01_v3	130339	0.711246	0.763889	0.00826697
Pf3D7_01_v3	145515	0.179641	0.305556	0.101067
Pf3D7_01_v3	145560	0.344311	0.277778	0.0170701
Pf3D7_01_v3	145682	0.483434	0.361111	0.0700938
Pf3D7_01_v3	148336	0.0552147	0	0.129832
Pf3D7_01_v3	150409	0.122881	0.0645161	0.0346785
Pf3D7_01_v3	150836	0.0658915	0.166667	0.0998424
Pf3D7_01_v3	155877	0.734472	0.833333	0.0643607
Pf3D7_01_v3	155895	0.728125	0.819444	0.0517247
Pf3D7_01_v3	155939	0.734277	0.833333	0.0638547
Pf3D7_01_v3	155977	0.74127	0.805556	0.0202229
Pf3D7_01_v3	155978	0.74127	0.805556	0.0202229
Pf3D7_01_v3	159562	0.833333	0.72	0.10514
Pf3D7_01_v3	161480	0.421687	0.486111	0.0112411
Pf3D7_01_v3	161523	0.189759	0.25	0.0182528
Pf3D7_01_v3	161885	0.758308	0.569444	0.181215
Pf3D7_01_v3	163071	0.22006	0.152778	0.0306935
Pf3D7_01_v3	163080	0.211078	0.111111	0.0882468
Pf3D7_01_v3	163145	0.534743	0.652778	0.0654391
Pf3D7_01_v3	164024	0.260479	0.319444	0.0116678
Pf3D7_01_v3	165588	0.675758	0.528571	0.106836
Pf3D7_01_v3	167312	0.22741	0.361111	0.100315
Pf3D7_01_v3	178474	0.903323	0.958333	0.0513664
Pf3D7_01_v3	178726	0.889908	0.958333	0.0768316
Pf3D7_01_v3	179264	0.0977564	0.157143	0.0286982
Pf3D7_01_v3	179952	0.283784	0.208333	0.0270794
Pf3D7_01_v3	180170	0.380952	0.444444	0.00869697
Pf3D7_01_v3	180174	0.379252	0.444444	0.00977593
Pf3D7_01_v3	180175	0.380952	0.444444	0.00858853
Pf3D7_01_v3	180181	0.385135	0.444444	0.0059078
Pf3D7_01_v3	180185	0.385382	0.305556	0.0235749
Pf3D7_01_v3	180233	0.211864	0.305556	0.0440646
Pf3D7_01_v3	180264	0.336177	0.402778	0.0113729
Pf3D7_01_v3	180270	0.338983	0.402778	0.00950057
Pf3D7_01_v3	180297	0.452703	0.513889	0.00710486
Pf3D7_01_v3	180299	0.654237	0.708333	0.00538182
Pf3D7_01_v3	180311	0.585324	0.638889	0.00311546
Pf3D7_01_v3	180314	0.100671	0.152778	0.0185394
Pf3D7_01_v3	180328	0.134106	0.222222	0.0549515
Pf3D7_01_v3	180341	0.119601	0.194444	0.0413466
Pf3D7_01_v3	180554	0.159396	0.0972222	0.0322436
Pf3D7_01_v3	182927	0.241742	0.180556	0.0180301
Pf3D7_01_v3	183969	0.0523952	0.125	0.075103
Pf3D7_01_v3	190616	0.937126	0.875	0.0510076
Pf3D7_01_v3	190739	0.36976	0.25	0.077145
Pf3D7_01_v3	192084	0.0898204	0.180556	0.0813483
Pf3D7_01_v3	196974	0.203947	0.133333	0.0274005
Pf3D7_01_v3	207645	0.0145455	0.0882353	0.114357
Pf3D7_01_v3	207736	0.211409	0.138889	0.0332754
Pf3D7_01_v3	211436	0.018018	0.0694444	0.0714666
Pf3D7_01_v3	218989	0.0269461	0.138889	0.18815
Pf3D7_01_v3	219067	0.0540541	0.125	0.0708544
Pf3D7_01_v3	238688	0.732733	0.625	0.060253
Pf3D7_01_v3	266480	0.532028	0.378788	0.102817
Pf3D7_01_v3	275799	0.0735736	0.125	0.0273718
Pf3D7_01_v3	307353	0.0310345	0.157143	0.19346
Pf3D7_01_v3	309042	0.151198	0.208333	0.018978
Pf3D7_01_v3	316780	0.0600601	0.194444	0.185607
Pf3D7_01_v3	320530	0.100299	0.180556	0.0600428
Pf3D7_01_v3	349536	0.183871	0.257576	0.0298997
Pf3D7_01_v3	384985	0.147059	0.21875	0.0364354
Pf3D7_01_v3	387715	0.0903614	0.21875	0.158116
Pf3D7_01_v3	387722	0.79003	0.878788	0.0694909
Pf3D7_01_v3	388752	0.673716	0.777778	0.0604143
Pf3D7_01_v3	409707	0.003125	0.0857143	0.17919
Pf3D7_01_v3	414870	0.141566	0.208333	0.031383
Pf3D7_01_v3	486920	0.0284431	0.0972222	0.0928417
Pf3D7_01_v3	487057	0.525602	0.388889	0.0874977
Pf3D7_01_v3	495342	0.185629	0.263889	0.0361686
Pf3D7_01_v3	495385	0.738024	0.819444	0.0416923
Pf3D7_01_v3	495388	0.738024	0.819444	0.0416923
Pf3D7_01_v3	495680	0.361027	0.5	0.0917279
Pf3D7_01_v3	495698	0.356495	0.486111	0.0798238
Pf3D7_01_v3	495709	0.322289	0.444444	0.0728084
