Pf3D7_01_v3	115032	0.0714286	0	0.0676301
Pf3D7_01_v3	119966	0.0194805	0.0833333	0.0320457
Pf3D7_01_v3	120731	0.0519481	0	0.0450703
Pf3D7_01_v3	125303	0.435065	0.5	-0.00573234
Pf3D7_01_v3	137258	0.84058	0.78125	-0.00533193
Pf3D7_01_v3	138823	0.363636	0.3	-0.00659883
Pf3D7_01_v3	141594	0.0454545	0.111111	0.019938
Pf3D7_01_v3	145515	0.210526	0.305556	0.0117712
Pf3D7_01_v3	145560	0.440789	0.277778	0.0494763
Pf3D7_01_v3	145682	0.414474	0.361111	-0.00931479
Pf3D7_01_v3	149598	0.263158	0.318182	-0.00802153
Pf3D7_01_v3	150836	0.025974	0.166667	0.10994
Pf3D7_01_v3	155877	0.664474	0.833333	0.0683146
Pf3D7_01_v3	155895	0.636364	0.819444	0.0783363
Pf3D7_01_v3	155939	0.631579	0.833333	0.0975868
Pf3D7_01_v3	155977	0.649351	0.805556	0.053978
Pf3D7_01_v3	155978	0.649351	0.805556	0.053978
Pf3D7_01_v3	159562	0.785714	0.72	-0.0123737
Pf3D7_01_v3	161480	0.401408	0.486111	-0.000212468
Pf3D7_01_v3	161523	0.182432	0.25	0.000576412
Pf3D7_01_v3	161865	0.36	0.277778	0.00221415
Pf3D7_01_v3	161885	0.707792	0.569444	0.0307128
Pf3D7_01_v3	162981	0.636364	0.736111	0.0117705
Pf3D7_01_v3	163071	0.253247	0.152778	0.0217498
Pf3D7_01_v3	163080	0.253247	0.111111	0.0630594
Pf3D7_01_v3	163145	0.428571	0.652778	0.0959886
Pf3D7_01_v3	167312	0.253333	0.361111	0.013958
Pf3D7_01_v3	178094	0.424242	0.342857	-0.0015174
Pf3D7_01_v3	178726	0.855263	0.958333	0.0539622
Pf3D7_01_v3	178748	0.0584416	0	0.0486044
Pf3D7_01_v3	179265	0.335616	0.457143	0.018903
Pf3D7_01_v3	179326	0.0779221	0	0.0756406
Pf3D7_01_v3	179952	0.37013	0.208333	0.0568745
Pf3D7_01_v3	180170	0.375	0.444444	-0.00420333
Pf3D7_01_v3	180174	0.348684	0.444444	0.00639486
Pf3D7_01_v3	180175	0.348684	0.444444	0.00639486
Pf3D7_01_v3	180181	0.348684	0.444444	0.00639486
Pf3D7_01_v3	180185	0.4	0.305556	0.00645331
Pf3D7_01_v3	180233	0.246667	0.305556	-0.00684822
Pf3D7_01_v3	180264	0.342105	0.402778	-0.0066112
Pf3D7_01_v3	180270	0.342105	0.402778	-0.0066112
Pf3D7_01_v3	180297	0.452703	0.513889	-0.00765083
Pf3D7_01_v3	180299	0.581081	0.708333	0.0249343
Pf3D7_01_v3	180309	0.398649	0.486111	0.00183856
Pf3D7_01_v3	180311	0.506849	0.638889	0.0246556
Pf3D7_01_v3	180317	0.230263	0.291667	-0.00457775
Pf3D7_01_v3	180341	0.116883	0.194444	0.0104639
Pf3D7_01_v3	180379	0.181818	0.125	-0.00203797
Pf3D7_01_v3	183969	0.0324675	0.125	0.0503727
Pf3D7_01_v3	190616	0.947368	0.875	0.0231528
Pf3D7_01_v3	192084	0.0986842	0.180556	0.0149953
Pf3D7_01_v3	196974	0.188312	0.133333	-0.00240829
Pf3D7_01_v3	207736	0.266234	0.138889	0.0407669
Pf3D7_01_v3	218989	0.0479452	0.138889	0.0382182
Pf3D7_01_v3	219067	0.00666667	0.125	0.106673
Pf3D7_01_v3	233535	0.125	0.0714286	0.00208695
Pf3D7_01_v3	239376	0.0974026	0.0416667	0.0127703
Pf3D7_01_v3	239972	0.727273	0.666667	-0.00683118
Pf3D7_01_v3	263684	0.111842	0.0416667	0.0242264
Pf3D7_01_v3	266480	0.590909	0.378788	0.0858386
Pf3D7_01_v3	267467	0.227273	0.161765	0.00156183
Pf3D7_01_v3	267883	0.162338	0.0588235	0.0463175
Pf3D7_01_v3	275799	0	0.125	0.124861
Pf3D7_01_v3	276845	0.954545	0.902778	0.00530783
Pf3D7_01_v3	281975	0.266234	0.397059	0.0277603
Pf3D7_01_v3	299081	0.00757576	0.0735294	0.042068
Pf3D7_01_v3	307353	0.0584416	0.157143	0.0411689
Pf3D7_01_v3	315855	0.0844156	0.0277778	0.0173264
Pf3D7_01_v3	316780	0.0985915	0.194444	0.025027
Pf3D7_01_v3	319089	0.0519481	0	0.0450703
Pf3D7_01_v3	320530	0.11039	0.180556	0.00529763
Pf3D7_01_v3	332415	0.168831	0.0277778	0.105232
Pf3D7_01_v3	340263	0.0324675	0.0882353	0.0114119
Pf3D7_01_v3	349536	0.00724638	0.257576	0.251007
Pf3D7_01_v3	374504	0.393333	0.5	0.0099109
Pf3D7_01_v3	384985	0.147059	0.21875	0.000614401
Pf3D7_01_v3	387715	0.0615385	0.21875	0.0915108
Pf3D7_01_v3	387722	0.742188	0.878788	0.0482031
Pf3D7_01_v3	388752	0.714286	0.777778	-0.00546909
Pf3D7_01_v3	409707	0.012987	0.0857143	0.0449377
Pf3D7_01_v3	486920	0.012987	0.0972222	0.0574009
Pf3D7_01_v3	495342	0.16	0.263889	0.0201531
Pf3D7_01_v3	495385	0.739726	0.819444	0.00668037
Pf3D7_01_v3	495388	0.739726	0.819444	0.00668037
Pf3D7_01_v3	495649	0.532468	0.402778	0.0236471
Pf3D7_01_v3	495680	0.38961	0.5	0.0128013
Pf3D7_01_v3	495698	0.38961	0.486111	0.00653541
Pf3D7_01_v3	495709	0.37013	0.444444	-0.00212879
Pf3D7_01_v3	495719	0.357143	0.416667	-0.0066408
Pf3D7_01_v3	495994	0.746753	0.694444	-0.00641483
Pf3D7_01_v3	496106	0.24026	0.180556	-0.00386667
Pf3D7_01_v3	496805	0.227273	0.176471	-0.00465492
Pf3D7_01_v3	496829	0.246753	0.397059	0.0451756
Pf3D7_01_v3	496958	0.136364	0.257576	0.0392293
Pf3D7_01_v3	497317	0.207792	0.106061	0.030073
Pf3D7_01_v3	499530	0.311688	0.439394	0.0238541
Pf3D7_01_v3	499969	0.532468	0.681818	0.0387332
Pf3D7_01_v3	501421	0.305195	0.25	-0.00722776
Pf3D7_01_v3	506069	0.376623	0.528571	0.0377116
Pf3D7_01_v3	522573	0.0328947	0.0833333	0.00919109
Pf3D7_01_v3	527210	0.0649351	0.138889	0.0182708
Pf3D7_01_v3	527830	0.24026	0.385714	0.0401797
Pf3D7_01_v3	528108	0.357143	0.285714	-0.000899175
Pf3D7_01_v3	528238	0.331169	0.257143	-0.00033304
Pf3D7_01_v3	528354	0.480519	0.606061	0.0219362
Pf3D7_01_v3	528747	0.188312	0.342857	0.054447
Pf3D7_01_v3	528983	0.142857	0.203125	-0.00144491
Pf3D7_01_v3	529065	0.162338	0.109375	-0.000196147
Pf3D7_01_v3	534777	0.125	0.430556	0.210436
Pf3D7_01_v3	534946	0.616883	0.722222	0.0143303
Pf3D7_01_v3	535030	0.519481	0.428571	0.00378084
