Pf3D7_01_v3	98866	0.279221	0.401163	0.0274971
Pf3D7_01_v3	130339	0.785714	0.679348	0.0196734
Pf3D7_01_v3	137258	0.84058	0.78125	-0.00147386
Pf3D7_01_v3	138823	0.363636	0.263158	0.0128283
Pf3D7_01_v3	139191	0.78	0.695122	0.00883191
Pf3D7_01_v3	141594	0.0454545	0.134409	0.0390607
Pf3D7_01_v3	141658	0.105263	0.179348	0.0142317
Pf3D7_01_v3	144877	0.551948	0.494624	-0.00207107
Pf3D7_01_v3	145227	0.782895	0.854839	0.00785655
Pf3D7_01_v3	145682	0.414474	0.494624	0.00322719
Pf3D7_01_v3	148336	0.012987	0.0860215	0.0463833
Pf3D7_01_v3	150409	0.11039	0.0340909	0.0337254
Pf3D7_01_v3	150836	0.025974	0.0762712	0.0143634
Pf3D7_01_v3	155402	0.00649351	0.0591398	0.0336975
Pf3D7_01_v3	158952	0.0394737	0.134409	0.0466814
Pf3D7_01_v3	159562	0.785714	0.849462	0.00185407
Pf3D7_01_v3	161523	0.182432	0.284946	0.0203949
Pf3D7_01_v3	161865	0.36	0.225275	0.0339433
Pf3D7_01_v3	163145	0.428571	0.537634	0.0154015
Pf3D7_01_v3	165214	0.418919	0.575269	0.0389961
Pf3D7_01_v3	165588	0.555556	0.639785	0.00484459
Pf3D7_01_v3	167312	0.253333	0.175824	0.00813867
Pf3D7_01_v3	178094	0.424242	0.335165	0.00617086
Pf3D7_01_v3	179264	0.133333	0.0487805	0.0349423
Pf3D7_01_v3	179952	0.37013	0.188235	0.0703415
Pf3D7_01_v3	179969	0.603896	0.654321	-0.00408102
Pf3D7_01_v3	180170	0.375	0.469512	0.00838385
Pf3D7_01_v3	180174	0.348684	0.45625	0.0140192
Pf3D7_01_v3	180175	0.348684	0.45625	0.0140192
Pf3D7_01_v3	180181	0.348684	0.462963	0.0170488
Pf3D7_01_v3	180186	0.736486	0.808642	0.00446171
Pf3D7_01_v3	180288	0.671053	0.801205	0.0339098
Pf3D7_01_v3	180299	0.581081	0.713415	0.0280235
Pf3D7_01_v3	180309	0.398649	0.505882	0.0127645
Pf3D7_01_v3	180311	0.506849	0.642857	0.0278822
Pf3D7_01_v3	180317	0.230263	0.327586	0.013294
Pf3D7_01_v3	180328	0.201299	0.116279	0.0170953
Pf3D7_01_v3	180379	0.181818	0.104938	0.0137387
Pf3D7_01_v3	182927	0.194805	0.252688	-0.000338245
Pf3D7_01_v3	192084	0.0986842	0.16129	0.00839634
Pf3D7_01_v3	196974	0.188312	0.13	1.65934e-05
Pf3D7_01_v3	205066	0.253247	0.384615	0.0284394
Pf3D7_01_v3	207736	0.266234	0.174419	0.0147571
Pf3D7_01_v3	239972	0.727273	0.584906	0.0328913
Pf3D7_01_v3	267883	0.162338	0.106667	0.00248796
Pf3D7_01_v3	275799	0	0.0543478	0.0445557
Pf3D7_01_v3	309018	0.123377	0.177419	0.00344718
Pf3D7_01_v3	331934	0.0789474	0.134831	0.00688653
Pf3D7_01_v3	332415	0.168831	0.0591398	0.049612
Pf3D7_01_v3	349253	0.233766	0.155914	0.0101622
Pf3D7_01_v3	349536	0.00724638	0.258824	0.234894
Pf3D7_01_v3	353274	0.181818	0.271739	0.0137971
Pf3D7_01_v3	374504	0.393333	0.505376	0.0157171
Pf3D7_01_v3	384985	0.147059	0.236559	0.0166237
Pf3D7_01_v3	388383	0.0909091	0.0217391	0.03426
Pf3D7_01_v3	388752	0.714286	0.817204	0.0202169
Pf3D7_01_v3	487057	0.435065	0.597826	0.0431967
Pf3D7_01_v3	487131	0.111842	0.173913	0.00711329
Pf3D7_01_v3	495747	0.38961	0.311828	0.00426067
Pf3D7_01_v3	495927	0.175325	0.0706522	0.0413665
Pf3D7_01_v3	497317	0.207792	0.117647	0.017684
Pf3D7_01_v3	498090	0.688312	0.744444	-0.00539943
Pf3D7_01_v3	499500	0.223684	0.291667	-0.000476182
Pf3D7_01_v3	499623	0.972603	0.903846	0.0296981
